1	0	0
2	1	1
3	1	1
4	1	1
5	1	1
6	2	2
7	2	2
8	3	2
9	3	2
10	4	2
11	4	2
12	5	2
13	5	2
14	6	3
15	7	3
16	8	3
17	9	3
18	10	3
19	11	3
20	12	3
21	13	3
22	14	4
23	14	4
24	15	4
25	15	4
26	16	4
27	16	4
28	17	4
29	17	4
30	18	4
31	18	4
32	19	4
33	19	4
34	20	4
35	20	4
36	21	4
37	21	4
38	22	5
39	23	5
40	23	5
41	23	5
42	24	5
43	24	5
44	24	5
45	25	5
46	26	5
47	26	5
48	26	5
49	27	5
50	28	5
51	28	5
52	28	5
53	29	5
54	30	5
55	31	5
56	31	5
57	31	5
58	32	5
59	33	5
60	33	5
61	33	5
62	34	5
63	35	5
64	35	5
65	35	5
66	36	5
67	36	5
68	36	5
69	37	5
70	38	6
71	38	6
72	39	6
73	39	6
74	40	6
75	40	6
76	41	6
77	41	6
78	42	6
79	42	6
80	43	6
81	43	6
82	44	6
83	44	6
84	45	6
85	45	6
86	46	6
87	47	6
88	47	6
89	48	6
90	48	6
91	49	6
92	49	6
93	50	6
94	50	6
95	51	6
96	51	6
97	52	6
98	52	6
99	53	6
100	53	6
101	54	6
102	54	6
103	55	6
104	55	6
105	56	6
106	57	6
107	57	6
108	58	6
